average_rating,author_id,text_reviews_count,name,ratings_count
3.77,135142,47,Richard Clark,446
4.09,5304386,150,Lukas Ketner,1489
4.18,7048548,3,Julian Totino,22
3.9,6851813,903,Chrissie Zullo,19428
3.86,28474,1355,Jamie S. Rich,19378
3.71,194202,94,Andy Hartnell,1071
3.5,243378,52,Michael Higgins,460
3.78,358849,369,Mark Wheaton,3998
4.36,10208269,14,Adam Murphy,67
4.14,28507,248,Dame Darcy,1540
3.88,826956,32,Jiro Matsumoto,715
3.73,12537,3462,Michael Reaves,47851
3.58,6547885,625,Mallory Reaves,4348
3.56,4824748,91,Dan Mendoza,533
4.09,60929,1342,Laurie Keller,7053
3.97,93849,140,Daphne Gottlieb,1095
4.17,236007,3115,Bruce Springsteen,21225
3.61,1442963,5,Yutta Narukami,102
3.65,1442964,113,Rize Shinba,1415
4.1,18195,236,Oh! Great,12742
4.11,4637145,192,Da Mu Wei Ren,12298
4.27,1501463,251,Alexis Kirsch,4027
4.27,4060930,410,Pookie Rolf,20577
3.71,4770498,3,Paul Brian McCoy,93
4.1,80542,260,Harvey Kurtzman,2768
4.05,24493,115,Will Elder,1698
3.9,564938,84,Dave Berg,587
4.32,5740075,12,Stephen Geppi,75
4.06,4585021,63,Geoffrey Golden,413
4.14,4509222,31,Amanda Meadows,238
4.24,61161,26,Rick Taylor,231
4.13,152309,1274,Elizabeth Rudnick,9696
3.67,1312703,133,Andy Troy,1321
3.76,695148,179,Fabien Nury,2132
4.03,1254841,1191,Muhammad Yunus,11334
3.56,1232300,15,Stephan Nilson,79
3.89,4672628,300,Tim Jones,2619
3.73,66280,388,Samit Basu,4176
4.47,288388,133,Tony Wolf,1781
4.41,13645404,218,Kafka Asagiri,2415
4.42,15240253,203,Sango Harukawa,2337
3.67,61379,688,Trevor Hairsine,10666
3.69,8442721,204,Greg Grunberg,836
3.7,8622765,159,Lucas Turnbloom,629
4.23,843782,32,Andrew Goldfarb,198
3.82,61920,585,Jess Nevins,5449
3.7,4859566,58,Tazio Bettin,591
3.72,15756353,21,Enrica Eren Angiolini,149
4.23,532287,125,Amy Forsyth,2419
3.1,6426957,6,Lori Millican,42
4.57,14552980,18,Hwang Young Chan,113
4.29,275125,318,Rich Burlew,7857
4.08,6045832,3,Ted Cowan,13
3.92,483677,21,Matthew Manning,250
3.65,2350153,83,Henrik Rehr,425
3.54,13795807,61,Toni Infante,380
3.8,3007093,225,Ulli Lust,1946
4.09,358921,692,George Booth,10732
4.23,6472544,152,Tsutomu Satou,7742
3.6,319345,1410,Mat Johnson,8579
3.65,58815,35,James McCarthy,445
4.04,4764879,45,Djamel Rabahi,1244
3.41,2350532,105,Aron E. Coleite,2091
3.24,2302114,95,Joe Pokaski,1299
3.88,3861517,1059,Edgar Delgado,16124
3.87,2924969,185,Albert Deschesne,5685
3.66,5596729,14,Megumu Aya,121
3.74,455124,78,Nigel Holmes,551
3.96,89373,2940,Wade Von Grawbadger,53028
4.05,438009,686,Andrew Currie,16944
3.94,2887500,313,Arthur de Pins,2298
3.77,5094852,22,Eduardo Madina,191
3.5,3454007,84,John L. Lansdale,501
3.57,817756,320,Rick Parker,1917
3.49,2335953,66,Exes,477
3.44,15556564,33,Tim Smith,228
3.39,5055272,28,Maia Kinney-Petrucha,173
3.67,147392,62,Miran Kim,585
3.71,5773458,90,Marguerite Van Cook,529
3.25,459089,245,Daniel Menaker,1093
3.99,221821,9489,Jamie McKelvie,108683
3.85,89377,99,Nina Jaffe,494
3.9,20039,642,Ben Caldwell,4453
4.01,4541967,74,Kyuugou,1358
3.92,6447944,614,David S. Goyer,11288
3.65,54916,1621,Christian Alamy,17749
3.65,7943922,190,Marjorie Liu,896
3.3,555134,108,Pascal Croci,589
3.96,1020847,211,Luiz Eduardo de Oliveira (Leo),4769
4.36,5585398,794,Mika Yamamori,21827
3.09,1965166,12,Hughot,79
3.09,1965184,12,Bairi,79
3.36,4770602,27,Steve Gove,219
3.53,791639,32,Vivek Shinde,137
4.02,37616,59,Alice Outwater,415
4.25,67379,652,Keiji Nakazawa,10254
3.8,5138456,48,Shweta Taneja,193
4.07,4177969,137,Taschen,2147
3.87,8627889,182,Chad Brewster,1149
3.88,7112030,205,Mike Olsen,1359
3.98,29238,421,Marcia Williams,2218
3.92,29404,32,Richard Lawrence,201
3.78,398807,163,Fabiano Neves,2194
3.5,1431486,110,Noah Salonga,543
4.37,5301269,33,5pb.X Nitroplus,493
3.57,127581,128,David Cody Weiss,2924
3.65,174717,132,Bobbi J.G. Weiss,3004
2.97,5078618,13,Anthony Winn,149
3.31,1734528,41,Stephen Platt,408
3.74,89392,1545,Greg Tocchini,14211
3.49,4432986,126,Ako Shimaki,1962
4.7,15720475,2,Silrance,10
4.7,15720476,2,Beyond Noel,10
3.92,1384972,656,Phoebe Gloeckner,8562
4.25,5332845,15,Till Hafenbrak,120
3.72,159496,632,Mark Gruenwald,6862
3.68,55803,254,Bob Hall,2476
3.6,3397979,36,Eric LeMay,229
3.97,5002168,147,Christopher Ford,805
3.99,21956,2372,Andy Griffiths,27277
4.04,53979,1557,Shane Davis,43853
3.92,701950,2885,Sandra Hope,45058
3.91,7456734,995,Barbara Ciardo,18622
4.05,5078128,39,James Waugh,694
4.12,6577805,37,Salva Rubio,118
4.03,1633769,15,Efa,68
4.1,206018,101,Ken Steacy,1672
3.91,74151,509,James Reasoner,5442
4.23,21708,1818,David Hahn,39546
4.26,294144,376,Meca Tanaka,31339
3.95,3218,189,Michael Schumacher,1459
3.73,17176158,259,Julie Benson,1541
3.73,8111763,256,Shawna Benson,1527
3.7,14554535,250,Claire Roe,1375
4.28,167641,16,Lars Muller,257
4.19,492094,22,Yashichiro Takahashi,1757
3.28,6171730,62,Joe Ahearne,515
3.31,2908956,13,Ken McDonald,83
3.55,190128,160,Tom Morgan,1406
3.77,14178444,315,John Romita,2389
3.99,566875,261,Carlyn Beccia,1003
4.25,192618,191,Paul Simpson,3290
3.55,105629,421,Brett Weldele,3232
3.27,852308,106,ILYA,718
3.75,4395,113,Delphine Perret,535
4.0,30782,449,Alitha Martinez,6152
4.11,3044118,608,Bryan Q. Miller,13668
3.94,404630,1538,Trevor Scott,30288
4.3,2968220,48,Takatsu,176
4.05,12737,930,Steve Yeowell,22736
3.73,7267112,420,David Walker,2602
4.05,168810,135,Bill Griffith,866
4.17,15451124,0,Rebecca Shelander,6
4.47,6429079,6102,John Lewis,42216
4.47,6928034,5812,Andrew Aydin,39940
3.95,4379470,2856,Young Kim,65140
3.97,3095462,41,Cindy Milstein,302
3.9,60154,909,Cherie Bennett,10397
3.94,151470,396,Jeff Gottesfeld,4061
4.07,139064,374,Chris Taylor,2152
4.13,219810,20,Guy Peellaert,155
3.98,5310712,9,Pierre Bartier,64
4.0,3526733,961,Kim Thompson,10917
3.91,114620,14,Pierre Sterckx,82
3.7,2964854,263,Dan McDaid,2064
3.83,407195,278,Jim Eldridge,1633
3.98,142759,546,Frank Frazetta,8677
3.57,4334823,10,Lane Milburn,76
3.95,5304357,45,Eric Zawadzki,305
3.18,3358692,4,Carey Malloy,28
3.76,1350167,47,Troy Lewter,795
3.87,7906779,71,Patch Zircher,418
3.53,15377356,3,Alexis Sugden,17
3.87,7136442,114,Yu Sasuga,1943
3.86,14210507,111,Ken-ichi Tachibana,1849
3.7,24600,1414,Jacen Burrows,15736
4.27,15904732,3,Hanuka Lohrengel,15
4.23,7304361,162,Leighann Harvey,1291
4.25,1647666,310,Hiro Kiyohara,6459
3.87,6506284,187,Karen McGillicuddy,2200
3.63,5552640,52,Francois Walthery,688
4.4,5594703,648,Tadatoshi Fujimaki,17656
3.86,22652,805,James P. Hogan,15445
3.56,595092,9,Matt Yamashita,70
3.6,4452855,33,Fares Maese,143
3.59,5190980,31,Berenice Muniz,113
4.18,92017,147,Tsai Chih Chung,1370
3.72,5128,1223,Peter Kuper,8324
4.25,3211195,163,Bill Golliher,2260
3.91,515406,541,Andy Rash,2795
4.03,6882486,177,Tim Leong,1166
3.97,1435883,948,Nagaru Tanigawa,21054
3.98,812957,761,Noizi Ito,17340
4.35,75373,118,Alastair Dougall,1752
4.14,8076292,55,Mitsu Izumi,652
3.71,232169,14,Harry Lime,96
3.38,1230586,2,Boyd Kirkland,13
3.72,119774,6,George Woodbridge,32
3.66,244132,300,Robert Sellers,1914
3.7,1948723,73,Jake,489
3.68,62986,286,Don McGregor,2054
3.7,13560692,315,Tillie Walden,2129
3.43,7519619,29,Eddy Simon,164
3.53,16130803,10,Vincent Brascaglia,30
3.89,4851244,110,Andy Hirsch,584
4.48,17117445,33,David L. Carlson,77
4.46,6029469,38,Landis Blair,89
4.21,379549,377,Tomoko Ninomiya,15205
4.25,55743,1000,Jhonen Vasquez,35318
4.19,14224015,170,Eric Trueheart,1493
4.1,18834,1197,Paul Lee,28232
3.93,60061,1042,Brian Lynch,17242
4.36,56329,272,Delfin Barral,14212
4.31,168642,30,Richard Meyers,1734
4.05,7067082,80,Sebastian A. Jones,412
3.96,14591583,62,Ashley A. Woods,307
3.97,7067084,33,Darrell May,210
4.04,7067083,134,Joshua Cozine,739
4.17,3042881,84,Bernie Mojzes,366
3.73,31409,169,George Wilson,4980
3.57,35697,951,Jason Starr,7057
3.79,357573,3406,Alex Grecian,23286
3.76,43974,1058,Garfield Reeves-Stevens,26757
4.01,320741,621,Setona Mizushiro,13639
3.93,82070,164,John Hughes,1303
4.14,32596,710,Masayuki Taguchi,21841
4.12,6575458,485,Tomo Iwo,16335
3.83,1039876,98,Bruno Enna,834
3.99,5315266,15,Alessandro Perina,68
4.11,3118934,16966,Jon Klassen,111054
3.44,2924716,70,Imiri Sakabashira,485
4.0,2867729,242,Motoro Mase,3242
4.09,8834,124,Chester Gould,1097
4.0,5588156,105,Rin Mikimoto,2093
3.47,130049,224,Danny Fingeroth,1494
3.9,5386706,19,Becky Beard,94
3.77,191982,599,Al Rio,5141
3.33,6263788,4,Robert Pettersson,15
3.62,8346087,2,Robin Larsson,8
3.21,6535901,2,David Liljemark,47
4.06,7325298,48,Ellen Ekman,724
3.89,3409000,4,Sling,9
3.67,8346089,2,Joakim Derlow,6
3.05,1724701,36,Simon Gardenfors,430
3.8,8346090,2,Johannes Torstensson,5
3.59,7833312,9,Anna Ahlen,27
3.5,6575228,2,Maria Wigelius,8
3.72,5425579,44,Sakae Kusama,272
4.46,7381779,499,David Lewis,12841
3.92,9495,119,James Chambers,1003
3.51,5823126,43,Katherine Ferrier,162
3.51,3238365,40,Florian Ferrier,164
3.54,4040631,20,Mayu Takayama,422
4.01,45388,1686,Liz Prince,15192
3.45,30612,325,Laura Wilson,2353
3.91,21601,188,Erika Lopez,1972
3.93,147187,22,Jennifer C. Urquhart,122
4.24,826097,688,Akihisa Ikeda,30381
3.8,152680,65,Andre Schiffrin,455
3.71,6616283,48,Joey Esposito,257
3.87,6605648,37,Sean Von Gorman,154
4.37,6637183,1037,Xiao Ban Yi Xu,34511
3.94,3929150,593,Laura Watkinson,3070
3.6,6553961,9,Nanami Akino,200
3.75,2981214,7,Brady Dommermuth,208
3.5,1243729,75,Jenna Helland,884
3.43,107296,41,Isabel Kreitz,444
3.32,18836,146,Akira Yoshida,1125
4.09,2861002,75,Antje Bockel,1657
4.23,515936,143,Antonio Altarriba,1218
4.27,2883587,103,Kim,857
3.87,4960064,2372,Jackson Butch Guice,41811
3.63,6468585,80,Kyle Hilton,267
4.02,4818908,309,Lisa Congdon,1740
3.96,1039106,262,Greg Stones,1188
3.61,2771302,261,Jefte Palo,2352
3.89,6573790,894,Jeffrey J. Mariotte,14717
4.01,88529,800,Tommy Lee Edwards,11321
4.26,670804,164,Philippe Lechermeier,1163
3.76,4598984,6,Rory McConville,29
3.7,28192,44,Gary Martin,520
3.68,48430,604,Steve Rude,5591
3.51,13788361,7,Tie Gu saro,136
3.82,14218080,125,Flaviano,772
3.9,8211326,69,Marco D'Alfonso,527
4.09,436526,58,Gary Spencer Millidge,461
3.75,92894,893,Dave Sim,14236
3.62,7409371,319,Jordi Tarragona,2331
3.73,1965926,431,Claude Lalumiere,2097
3.54,310794,314,David A. McIntee,2707
3.9,1425950,26,Alan Okamoto,507
4.38,164612,270,Yoshikazu Yasuhiko,3439
4.14,164531,364,Hajime Yatate,9010
4.05,14859679,97,Mark Simmons,932
3.66,2043051,70,Naresh Kumar,338
3.93,2799251,45,Dani Jones,256
4.5,6441174,59,Robert Tomoguchi,146
3.46,543248,19,T. Campbell,185
4.0,1504357,269,Yonezou Nekota,4124
3.92,221806,575,Raul Fernandez,7006
3.82,43615,216,Suzy Becker,1463
3.95,4462170,164,Giacomo Bevilacqua,693
3.75,3415281,302,Dusty Higgins,1677
3.93,423502,1412,Dalibor Talajic,19760
4.04,503895,134,Rika Tanaka,1318
4.02,503896,149,Nao Kodaka,1378
3.89,1182130,12,Cha,131
4.11,406768,381,Brendan McCarthy,4443
3.4,5387687,509,Langdon Foss,2927
4.08,15809931,36,Michael Carroll,225
3.63,3975892,56,Miu Ootsuki,851
3.65,3515629,43,Da Gui miu,700
3.18,7243795,11,Dmitry Bondarenko,76
4.02,97199,2568,George O'Connor,20393
3.77,2792347,20,Lorina Mapa,208
2.74,57979,399,Robert Stanek,2567
3.63,348006,55,Ben Jones,316
3.62,584460,58,Sandra Levins,239
3.75,1558357,53,Aaron Meskin,651
3.47,2956049,3,Roy T. Cook,19
3.84,74530,279,Jean-Luc Fromental,1306
3.82,7101926,3,Raymond Brown,11
2.78,4698182,4,Iwank,9
4.44,76337,192,Cathy Fenner,3782
4.43,127022,215,Arnie Fenner,3953
4.21,2817232,1494,R.M. Guera,28566
4.26,420211,496,Sebastian Fiumara,19445
4.06,491741,98,Michael Mcdonough,763
4.06,4660045,843,Mike Maihack,6933
3.84,77235,78,Caroline Repchuk,380
4.09,57190,127,Michael Sheen,819
4.41,83914,38,Jan Eliot,475
4.36,700231,270,Hideaki Sorachi,11510
4.61,17013706,13,Sean Lynch,67
4.13,54974,437,Greg Farshtey,8404
3.87,2720918,149,Clive Bryant,1432
3.67,91488,27,Jim Devlin,158
3.78,1248774,52,Will Volley,304
3.75,87318,186,Ashley McConnell,3198
3.64,115697,311,Gerhard,6352
4.01,26017,26,George Khoury,404
4.34,915423,1022,Ono Eriko,25742
3.72,1442982,40,Kae Maruya,501
3.69,78109,62,Jeff Yang,378
3.73,748291,10,Joe Vriens,111
3.9,7892444,4,Alan Wang,42
3.65,7892445,6,Kevin Yan,68
3.72,6567229,16,Christine Choi,140
3.9,4102210,15,Espen Grundetjern,235
3.73,6567230,16,Ben Huen,134
3.9,7892446,4,Susan Lou,50
3.76,7892447,4,Gary Yeung,54
4.08,638702,95,Kevin Lau,1727
3.81,39119,123,Alvin Lee,2517
4.39,188352,381,Corey Lewis,14968
3.76,185595,6,LeSean Thomas,78
3.74,211948,549,Pascal Lemaitre,2160
3.85,7833351,92,Yslaire,1867
3.61,158804,445,Eric Garcia,3611
3.87,16208,414,Monte Cook,17184
3.85,2842959,97,Pertti Jarla,1421
4.31,9755374,233,Zang Wang Da Zhi,5904
3.95,150821,1163,Bengal,12083
3.88,283977,54,Ian Richardson,479
3.79,206051,965,Tom Fowler,9087
3.86,51671,118,Erik Mona,2607
3.61,1346749,145,Jonathan Lau,1001
3.23,6049934,121,Eman Casallos,536
4.1,15240378,27,Judit Tondora,77
3.9,3407411,523,Lisa Hanawalt,3142
3.68,18985,531,Max Beerbohm,5966
4.06,104017,8683,David Small,67530
4.21,235221,20,Beryl McAlhone,605
4.14,13997480,78,David Stuart,1011
3.96,907354,41,Peter Aperlo,438
4.07,59840,4292,Jock,54213
4.25,54362,2955,Clem Robins,43721
3.8,188453,47,Rebecca Olien,161
4.09,5046369,143,Yu-Rang Han,15851
3.95,621968,269,Dave Coverly,1008
3.92,100272,54,John Clark,519
4.04,52626,218,Ward Churchill,2390
4.0,90817,396,Robin P. Williams,4241
3.84,93051,55,Mike Chinn,359
3.98,335536,589,Mark McKenna,15463
3.91,14245069,4,Shannon Blanchard,53
3.7,3019314,2,Patrick Gerard,10
3.88,1179493,150,Bruno Gazzotti,1643
3.57,686808,145,Brigitte Luciani,505
3.69,147947,288,Eve Tharlet,1220
4.29,4881,76,Robert Hunter,1014
3.35,7563219,30,Mary Dauterman,113
3.62,3506970,52,Menton J. Matthews III,416
3.93,63672,132,Graham Rawle,652
3.98,5804248,6697,W.W. Denslow,261294
3.96,3872013,1095,Jessica Hische,7834
3.61,4428908,451,Emi Lenox,2758
3.4,14215923,57,Ruth Gage,434
3.67,7061286,1212,Kris Anka,10037
3.81,456374,222,Jessica S. Gunderson,1031
4.22,2849126,3859,Victoria Jamieson,28340
4.13,5831485,100,John Green,1787
3.91,50273,116,Reiko Momochi,1700
3.8,157442,55,Adrian Searle,215
3.73,3431430,75,Liana Finck,432
4.12,266508,831,Jimmy Gownley,7896
4.18,373985,80,Luke Crane,1158
4.33,815278,4477,Lincoln Peirce,128313
4.14,1068076,2603,Harry Bliss,42992
3.74,7249883,17,Daxiong,104
3.7,101872,463,Mike Richardson,5031
3.39,972359,12,Brian Garvey,137
3.58,7096104,9,Tomo Ootake,67
3.87,15646,151,Narise Konohara,2542
4.5,386969,1021,Mizuho Kusanagi,25567
4.5,6479863,661,Cao Ci mizuho,20290
4.27,4410454,44,Aidan Koch,351
3.56,449364,158,Andrzej Klimowski,1235
3.67,907698,34,Christian Perrissin,329
3.57,406692,41,Christian Durieux,287
3.27,4918266,77,Yu Suzuki,963
4.16,1122929,1273,Julie Morstad,5729
3.91,485536,492,Dan Bar-el,1872
3.05,6642943,11,Hannah Miodrag,19
3.87,3442005,655,Mary Sullivan,2904
3.91,335954,118,Velda Johnston,1937
3.87,7616359,175,Alex Massacci,2069
4.12,3118937,301,Ryan Estrada,2995
4.09,6455301,254,Diana Nock,1420
3.7,2352250,57,Malachy Coney,592
3.38,1343447,21,Sean Ford,113
4.07,749775,58,John L. French,399
3.68,7378599,202,Cory Smith,1707
3.71,3895176,152,Dan Zettwoch,1199
3.67,225611,172,Cary Bates,1221
3.78,122258,928,Mike Grell,13395
4.06,391441,53,Mike Perry,2127
3.62,423506,122,R.O. Blechman,620
3.75,276251,1182,Alison Gaylin,7333
3.82,3263,33,Sidney Harris,283
3.57,596879,104,Anike Hage,1330
4.23,4224088,65,Adam Lance Garcia,162
3.89,14030390,107,Arielle Jovellanos,620
4.0,718867,134,F. Wesley Schneider,3008
3.9,479017,463,Mike Benson,7207
3.5,23569,58,John Smith,536
3.77,15511891,53,Mikoto Yamaguchi,529
3.73,3035546,2515,Russ Braun,34516
3.95,150817,2192,Derek Kirk Kim,27464
4.21,1002810,1193,Jesse Hamm,19944
3.74,7144810,399,Scott Ciencin,21103
3.59,262782,42,Clarence Lansang,459
3.69,114425,216,David Wohl,2604
3.91,17366,2235,John Waters,18050
4.06,141114,211,Christian Zanier,5527
3.51,127894,243,C.B. Cebulski,2478
3.72,322509,112,Tim Fish,405
3.85,809463,38,Richard C. White,358
3.83,336657,229,Tim Brown,1439
3.69,2874937,723,Davide Gianfelice,8613
4.22,2822720,220,Thomas Sutton,9326
3.95,74340,1216,Neil Peart,9454
3.65,54523,260,Javier Saltares,3865
4.12,2878245,273,Lynn Okamoto,10286
4.15,15402,3058,Adam Hochschild,38312
3.76,185594,432,Dan Panosian,4929
4.22,325407,3378,Goran Sudzuka,123044
3.48,140814,11,Vinay Lal,156
3.64,920329,195,Sarah Dillard,711
4.08,645710,84,Nick Allen,729
4.36,4384651,194,Michael Manomivibul,1161
3.91,347292,469,Rich Koslowski,9790
3.62,1291070,6,Cindy Chapman,128
3.74,2994390,17,Daryll Collins,35
3.62,2921971,129,Mike Laughead,640
3.88,4950885,293,Omar Lozano,885
3.71,261138,517,Bob Fingerman,5514
3.48,639321,29,Jim Terry,176
3.88,41597,1572,Roger Langridge,12346
3.89,8287822,573,Ben Acker,3440
3.86,8287823,522,Ben Blacker,3077
3.76,3118200,288,Nate Cosby,1483
3.41,6456841,8,Jeremy Treece,46
4.43,89468,2043,Richard Case,74966
3.15,393202,148,Lee Ferguson,828
3.71,7540066,20,Ryan Cody,103
3.63,6884625,585,Sandy Jarrell,3104
3.33,4230975,84,Ron Salas,599
3.88,7405166,34,Tadd Galusha,216
3.26,4822866,9,Felipe Cunha,47
3.4,7075932,438,Simon Bowland,2456
3.77,4699302,911,Julius M. Gopez,7898
4.12,108594,72,Nigel Suckling,876
4.06,289,949,Eric Hobsbawm,18954
3.78,65993,315,Joe Simon,2493
3.67,601248,76,Steve Saffel,901
3.58,1408388,72,Marcus Williams,250
3.78,29709,90,Kris Oprisko,1028
4.07,323290,101,Danny McBride,2516
2.84,323291,11,Nick Postic,124
3.47,323292,18,Nick Marinkovich,133
3.07,124163,5,Antonio Vazquez,28
3.83,8077171,104,Satoru Akahori,2638
3.52,900618,469,Matt Ryan,5708
3.19,4654,173,Rachel Lindsay,1313
3.54,149558,263,Tuli Kupferberg,1553
4.19,188933,114,Harold Sakuishi,6123
3.83,2971845,22,Francois Avril,123
4.26,3933176,40,Mariko Okumura,989
4.08,5515183,207,Shimoku Kio,6568
3.61,21912,2068,Aimee Friedman,20121
3.94,2120494,256,Camilla d'Errico,1595
3.89,189761,757,Queenie Chan,12146
3.96,6862101,86,Scott King,387
3.7,6572776,45,Masaki Hiramatsu,818
3.7,4719839,44,Takashi Tensugi,809
4.34,57450,3235,Laura Martin,141973
4.18,5763667,607,Dan Dos Santos,5132
4.19,4865627,12,Scott Dunbier,114
4.1,816441,63,Anna Hoglund,504
4.15,13575640,402,Rosy Higgins,2637
4.13,13575641,417,Ted Brandt,2845
4.11,14738552,782,Mia Goodwin,6474
3.95,1554886,202,Olivier Schrauwen,1895
4.2,5010709,127,Mervin Malonzo,644
4.26,1259595,166,Evan Dahm,1746
3.96,9873909,33,Ram Devineni,259
4.18,6475965,1,Paromita Vohra,17
3.61,295003,127,Dan Goldman,791
3.73,10301,405,Ross Andru,3619
3.65,120517,323,Keith Pollard,3009
4.05,41392,117,Rob Suggs,621
3.88,11205357,190,Nik Virella,1524
4.1,13013,331,Johnny Gruelle,5414
3.95,1818548,272,Professor Happycat,2840
3.62,84005,13,Xavier Waterkeyn,110
3.84,562662,54,Ra In-Soo,1850
3.68,162703,218,Kim Jae-Hwan,6023
4.07,174694,440,Steven Spielberg,15570
3.9,243070,56,Mike White,323
4.01,248179,847,Paul Neary,19070
4.13,727581,472,Garry Leach,8397
4.12,1782578,28,Jose Casanovas,357
3.97,7132668,179,John Cooper,2504
3.92,3006916,122,Andrew Griffith,1494
4.14,7491183,125,Rick Bryant,2536
4.23,1214726,173,Jeff Powell,2820
4.16,6697143,6,Teresa Davidson,142
4.21,51670,2,Kyle Hunter,86
4.26,8334346,30,Matt Herms,529
3.51,8019917,79,Steve Downer,405
4.3,16495266,1,Tracy Yarldley,70
4.29,6113617,120,Jason Jensen,1918
4.27,424670,14,Manny Galan,343
3.7,7796959,74,James W. Fry III,939
4.14,3423006,233,Ben Bates,2859
4.3,14239078,1,Jay Oliveras,74
4.31,2938571,27,Harvey Mercadoocasio,609
4.25,3208481,1513,Kiiro Yumi,22949
4.23,4823030,1606,Hiro Arikawa,23802
4.21,5117017,318,Yuyuko Takemiya,8126
3.79,159091,132,Lee J. Ames,963
3.92,47113,46,Robin Robinson,130
4.07,298457,23,Megumi Nishizaki,886
3.66,80029,236,Marc Sumerak,1447
3.61,17932,247,Dave Robinson,1949
4.05,661544,149,Isaku Natsume,2998
3.96,150484,10118,Barry Lyga,75031
3.96,4151478,17,Sara K. Ellis,165
3.88,4151480,25,Greg Gildersleeve,126
3.89,4151479,15,Matthew Elmslie,114
3.89,1196870,15,Scipio Garling,115
4.05,7437931,24,Martin A. Perez,151
3.89,4151482,15,Jeff Barbanell,114
3.91,3304896,15,Lanny Rose,117
3.89,4151483,15,Christopher Barbee,114
3.83,4151457,29,Richard Bensam,227
3.93,68458,61,Alan Williams,489
3.85,4151484,18,Jae Bryson,126
3.89,132398,788,Lynn Plourde,3350
3.77,28324,1914,Robbi Rodriguez,17626
3.78,20006,512,Jeremy Barlow,5741
3.79,7912897,148,Juan Frigeri,2017
3.37,4407268,9,Mariko Hihara,126
3.86,17419,76,Masaki Segawa,2122
3.86,17418,109,Futaro Yamada,2384
3.51,1574986,81,Christophe Cazenove,435
3.66,4763385,34,William Maury,229
4.25,4768959,350,Toru Fujisawa,16698
3.64,247720,33,Yuzo Takada,1686
3.85,3267240,201,Zelda Devon,2219
3.85,3267239,201,Kurt Huggins,2221
3.91,2746362,1436,Sean Parsons,18737
3.62,6951231,204,Fumio Obata,1346
4.04,311425,50,Alastair Graham,229
4.12,265887,281,Sanami Matoh,12913
3.64,6459984,27,Robert Walker,223
3.72,87034,45,Pascal Rabate,525
3.84,4429313,518,Brooke Gladstone,2893
3.86,286016,92,Jeevan J. Kang,2338
4.04,20047,77,Robert Williams,2446
3.91,39353,50,Tad Crawford,573
3.77,3965895,1226,Allison Pang,10329
3.28,791987,38,Asami Tohjoh,475
4.12,108592,73,Julie Bell,874
3.98,4710873,18,Lee Chung Ho,118
3.99,4710874,14,Putri Tunjung Pradita,85
4.02,665253,86,Serge Le Tendre,1883
4.1,13707,100,Chuck Jones,1956
3.96,8772,183,Christopher Jones,2832
4.25,294469,50,Ryan Kelley,2785
3.92,7061285,18,Charis Solis,159
3.81,5332823,226,Roman Muradov,1144
3.52,6907663,119,Sloane Leong,691
3.67,7061287,325,Jed Dougherty,1939
3.73,7061288,132,Greg Hinkle,707
3.78,3983305,442,Frank Bill,3178
3.8,213886,58,Tim Lane,332
3.7,104405,12,Dave West,128
3.42,6430476,2,Colin Mathieson,24
3.98,411,2864,Kevin O'Malley,14246
3.74,26891,1615,Sara Ryan,21655
4.25,253498,537,Lillian Olsen,14059
4.03,49399,883,Jonathan Rosenberg,13809
3.57,563882,40,Vito Delsante,138
3.53,4508686,10,Scott Fogg,15
4.06,16364979,24,David Pepose,68
4.04,16364980,25,Jorge Santiago Jr,71
3.82,8186725,26,Jasen Smith,94
2.45,16364976,13,Arturo Mesa,22
2.72,14246122,14,Geraldo Filho,25
4.33,8918737,8,Michelle Wong,82
4.09,7163477,872,Mark Russell,4188
3.83,6582339,126,Drewscape,597
4.0,303389,258,Shannon Eric Denton,3538
3.73,930280,131,Mike Dubisch,1187
3.72,175127,23,Mike Bullock,233
4.02,62651,70,Steven Bereznai,294
4.04,69836,325,Heather Alexander,2645
4.0,5598351,31,Tomoya Haruno,526
3.96,208090,231,Christopher Rowley,5156
4.38,5595081,2590,Ichigo Takano,24908
3.81,234102,398,Chris Monroe,1684
4.35,188344,3086,Teddy Kristiansen,69685
4.62,7489970,39,Christopher Chuckry,2399
3.81,4394776,1057,Demetri Martin,8370
