work_id,book_id
7064764,[6851705]
7064922,[6851832]
7064984,"[4056998, 6851876]"
7065110,[6851982]
7065172,[6852027]
7065585,"[23610248, 6852350]"
7066752,[6853462]
7067573,[6854210]
7067902,[6854502]
7068108,"[11625257, 6854654]"
7068126,"[6854667, 6616643]"
7068127,[6854668]
7068693,[6855085]
7069024,"[6855336, 11468888, 22916520]"
7070873,"[6856700, 6566692, 7317149]"
7071147,"[6856933, 13061639]"
7071158,"[7317438, 6856942]"
7072957,[6858672]
7073603,[6859289]
7073683,[6859355]
7074952,"[6944736, 28960931, 6860432]"
7075038,"[25626590, 17296203, 6860512]"
7075215,[6860662]
7075740,[6861126]
7076647,"[25876719, 9819510, 18624910, 11609327, 7052524]"
7076888,[6862076]
7077177,[6862326]
7082193,[6866895]
7082203,[6810672]
7082209,"[6866910, 8594559]"
7082324,[6867022]
7083062,[6867672]
7083340,[6867898]
7083354,"[17571492, 6867908]"
7083398,[6867935]
7083410,[6867945]
7083414,[6867949]
7083417,"[8724739, 21936220, 5280208, 15732759, 6867952, 7905403, 35128489]"
7083473,[6867994]
7083477,"[18112877, 32170814, 6867998]"
7083480,"[6868001, 7723484]"
7083500,[6868018]
7083506,[6868022]
7084070,[6868460]
7085366,[6869493]
7085444,"[18215226, 6869559]"
7085882,[6869952]
7088290,"[20561142, 7071528, 24977808, 6871845]"
7088292,"[13140312, 24977837, 22700194, 6871847]"
7091585,[6874981]
7091799,[6875136]
7092015,[17785939]
7092042,"[6875301, 23158170, 34315818]"
7092208,[6875449]
7092626,[6875833]
7093603,"[6876707, 7648309]"
7093704,"[9660550, 27262345]"
7095623,[6878322]
7096040,"[20433215, 18332033, 6878616, 8230381, 7708543, 8756740]"
7096050,"[6878621, 7326819, 7504044]"
7096121,[6878670]
7098651,"[12021955, 6880764]"
7099206,"[7744092, 6881206, 17285133]"
7100320,[6882077]
7101229,[6882738]
7101366,[6882840]
7101444,"[6882881, 16166700]"
7101862,[6883138]
7101863,[6883139]
7101864,"[19170195, 6883140, 7438505]"
7101867,[7510618]
7102612,[6883748]
7102640,"[85579, 1065176]"
7103163,[6884171]
7104496,"[10087282, 6885135]"
7104987,[6885519]
7107433,"[6887465, 9422763]"
7107983,[6887875]
7108258,[6888106]
7108558,"[6285252, 7857563]"
7108596,"[18410377, 15773611]"
7109613,"[12744589, 13480553, 11113907, 6559643, 6889271, 13580009]"
7109652,[6889306]
7110117,[6889689]
7110118,[6889690]
7110119,"[9742959, 6889691]"
7110868,[6890316]
7110869,[6890317]
7110989,"[6890405, 6890406]"
7110995,[6890411]
7111414,[6890787]
7111907,[6891171]
7113517,[6892442]
7113518,[6892443]
7113763,"[8559773, 6892613, 8285710]"
7114034,[6892803]
7115811,[6894318]
7116661,[6894949]
7117248,"[24009606, 6895394]"
7117441,[10574020]
7117467,[17304410]
7119453,"[24893008, 26725033, 6897186]"
7119455,[6897188]
7119456,[21951142]
7120141,[6897749]
7120726,[6898257]
7121902,[6899111]
7122227,[6899372]
7122294,[6899425]
7125854,[7633153]
7126174,"[6902644, 16090886]"
7127482,[6903636]
7127663,[6011503]
7128942,[6904827]
7128943,[6904828]
7128944,[6904829]
7128964,[6904847]
7128968,[6904851]
7130575,"[6906026, 11180797, 18900927, 13810159, 13452044, 10814306, 28954625]"
7130748,[6906150]
7130987,[6906323]
7131145,"[20639915, 6906449]"
7132408,[6907644]
7132451,[6907672]
7133017,"[6908135, 30074504, 30633815]"
7133072,"[26171504, 25205385, 6908180]"
7133226,"[6908319, 8358996]"
7133372,[6908423]
7135042,[6909713]
7135299,[6909894]
7135403,[6909985]
7136976,[6911449]
7137063,"[18459752, 9409594, 6911529, 11852256]"
7138517,[6912692]
7138637,"[18163024, 6912781]"
7138638,[6912782]
7140234,[6913945]
7141138,[6914770]
7141285,[6914906]
7141289,"[6914910, 18688198]"
7141542,"[7671967, 10253855, 23382486, 6915117, 11106985, 9328281]"
7141802,[6915339]
7141989,"[15700873, 23310115]"
7141994,"[30087553, 7890415, 6915479]"
7142225,"[7035210, 6915664]"
7143427,[6916518]
7143482,"[6916562, 8515379]"
7144228,[6917121]
7144548,[6917341]
7144629,[6917392]
7145279,[13423723]
7145566,"[900561, 6918069, 27039374]"
7145587,[6918079]
7147654,[6919783]
7149316,[6921117]
7151065,[10487151]
7151307,[6922720]
7151453,[6922823]
7151806,"[9849379, 6923070]"
7151987,[6923188]
7153631,[6924321]
7153818,"[6924449, 15718564]"
7153819,"[3071167, 6924450]"
7153820,[3140228]
7155793,[6926117]
7156336,[6926502]
7156337,[15732715]
7156340,[6926506]
7156341,[15732673]
7156342,[6926508]
7156345,[10726173]
7156347,[6926513]
7156348,[11733512]
7156350,[10793378]
7156352,[6926518]
7156474,[6926616]
7157017,[6927055]
7157520,[6927482]
7158768,[6928567]
7158925,"[6928713, 19471298, 15800555]"
7158928,"[6928716, 23008389]"
7159004,[6928777]
7159010,[6928780]
7159098,"[6931427, 6928839]"
7159114,"[6966886, 6928854]"
7159212,"[6928928, 33533844]"
7159301,[3306805]
7159434,[6929044]
7160100,"[9713942, 6929516]"
7160233,"[23878252, 6983244, 30964874, 6929617]"
7164235,[6932934]
7164546,[6933158]
7164893,"[6933450, 7279074]"
7166813,[6934985]
7167455,[6935583]
7168059,[6936076]
7168077,[11820088]
7168182,[6936179]
7168183,[6936180]
7168467,"[8891233, 32861359, 22158610, 6224649, 3316474]"
7168714,"[6936593, 15787753]"
7168717,[10523597]
7168720,[6936599]
7169340,[6937127]
7170731,[6938290]
7170836,[6938383]
7170929,[6938458]
7171436,[6938920]
7172594,[6939964]
7173236,"[8433701, 6940471]"
7173237,[6940472]
7173961,[6941113]
7174034,[6941176]
7175257,[6942176]
7176803,"[6943528, 6943529]"
7176922,[6943638]
7176923,[6943639]
7176926,[6943642]
7177308,[6943937]
7178287,[6944727]
7178951,[6945201]
7178965,[6945213]
7179142,[6945367]
7179292,"[6945489, 23173475]"
7179350,[6945534]
7182508,"[6948286, 13259873]"
7182618,"[7793812, 6948394]"
7182624,[6948400]
7182754,[6948522]
7182830,[6948598]
7182832,[6948600]
7182919,[25376028]
7183012,"[7787956, 6948767, 15747904]"
7183035,"[5972853, 6948788]"
7183068,[6948820]
7183108,"[1011156, 6948858]"
7183151,"[6652676, 18337004, 6948901]"
7183189,[6948937]
7183201,[6948947]
7183279,"[13737882, 6949022, 7549717]"
7183289,[6949032]
7183306,"[30297693, 30520598, 6949048]"
7183532,[6949265]
7183999,"[6949712, 7256786]"
7184024,[6949735]
7184032,[6949743]
7184056,"[9267452, 6949767]"
7184058,[6949769]
7184601,[6950249]
7184726,[7094512]
7185457,"[6950943, 7058482]"
7187584,[6952768]
7187653,"[11766868, 6952829, 13259787]"
7189022,[6953963]
7189618,"[6954421, 9670632]"
7189635,"[14287936, 17408850, 17159080, 6954438]"
7189773,[6954554]
7190055,[25566861]
7190262,[6955006]
7190263,[6955007]
7190353,[6955083]
7190390,[6955112]
7190534,"[7199035, 12955806, 6955233]"
7190564,"[6955253, 6810643]"
7190576,[5983777]
7190584,[6406031]
7190588,[7036899]
7190681,[6955341]
7191108,"[6955726, 6795269]"
7192171,"[10219044, 8109331, 35398052, 6956554]"
7192791,[6957027]
7193071,[6957221]
7193796,[6957631]
7193814,"[12818621, 6957640, 7783616, 10088058]"
7194190,[6957810]
7194206,"[10300449, 19039615, 17456455]"
7194207,[6957823]
7194479,[6957952]
7198861,[6961592]
7201599,"[6963653, 17436720, 17791371]"
7201600,"[6963654, 17902192]"
7202236,"[6949650, 6964186]"
7204545,"[6678037, 6966115, 29844604]"
7204848,"[6966343, 24457394]"
7204940,[7040711]
7205388,[6966720]
7206420,[6967579]
7206842,[6967935]
7207740,[6968679]
7209468,[6970130]
7209916,[7390927]
7211542,[7089449]
7211592,[6971796]
7211636,[6971835]
7212169,[6972220]
7212540,[6972535]
7213387,[6973362]
7214493,"[23317544, 7824684, 17087558, 6974304, 21462372]"
7214600,[17735816]
7216367,"[13722824, 6975946, 27982355]"
7216606,[6976138]
7216877,[6976355]
7217876,"[6977183, 6887352]"
7217881,"[26715113, 9277233, 11945742, 15700814]"
7219006,[6978000]
7219840,[6978607]
7220300,[6978906]
7220862,[6979310]
7220923,"[6979360, 26312350, 7988980]"
7220953,"[6900948, 6979385]"
7220966,[6979398]
7221765,"[17816536, 6980056]"
7223221,[6981404]
7228253,[6684570]
7230424,[6988198]
7231402,[6989123]
7233875,[6991348]
7234297,[6991719]
7234516,[11397461]
7235601,[2809980]
7236451,[6993689]
7237130,[6994274]
7237304,"[26848304, 6994424, 13572869]"
7237311,[6994431]
7237328,[6994445]
7237335,[6994452]
7240142,[6997081]
7242907,[6999420]
7243666,"[7000166, 7000048]"
7243703,[7000200]
7243723,[7000239]
7244189,[7000468]
7244190,[7000469]
7244490,[7000729]
7245897,[7002005]
7246019,[7002115]
7246263,[7002338]
7246291,[7002363]
7246295,[7002367]
7246413,[7002482]
7246859,[95439]
7248285,"[21532249, 7004134]"
7248995,[7004758]
7250959,[7006474]
7251072,"[25221960, 23816746, 18915994, 18870864, 7006562, 9620218, 17186163]"
7251868,[7007189]
7253203,[7008373]
7254096,[7009172]
7254918,[7009918]
7255743,[6381255]
7256222,[7011031]
7257502,[7012152]
7257858,[7012462]
7258343,[7012873]
7259457,[7013853]
7259739,"[8706629, 12364356, 3563478]"
7259868,[7014209]
7261242,[7015371]
7261243,[7015372]
7261947,[7016003]
7262390,[7016394]
7266509,[7020120]
7267141,"[7020686, 9535443]"
7267359,[7020889]
7267655,[7021138]
7267704,[7021185]
7268104,[7021540]
7268168,[7021592]
7268626,"[7021989, 7021988]"
7272274,[7025086]
7272464,"[13061592, 8101910, 7025254]"
7273266,"[18047464, 7025936]"
7275860,"[7028202, 7028204, 19324328]"
7275861,[7028203]
7276653,"[7028934, 4834597]"
7276665,[7028946]
7276908,[7029142]
7277848,"[17317060, 8362006]"
7277930,[7030043]
7279670,[7031566]
7280387,"[23492462, 7032197, 6289454]"
7282559,[7034169]
7283499,[7035033]
7284175,"[7035671, 7965428]"
7284244,[7035734]
7285488,[7036839]
7285497,"[18071010, 7036848]"
7285517,[7036866]
7285548,[7036896]
7285556,[17866229]
7285560,[7036905]
7285698,[7037035]
7285776,[7037107]
7285781,[7037111]
7286073,[7037384]
7286075,[7037386]
7286116,[7037424]
7286122,[7037429]
7286128,[7037435]
7287055,[7038249]
7287056,[7038250]
7287104,[7038289]
7287193,[7038368]
7287220,[7038388]
7287256,[7038423]
7287303,[7038468]
7287342,[7038504]
7287372,[7038533]
7289446,"[7040390, 7184076]"
7290014,[7040868]
7290325,"[12544039, 7041114]"
7290360,"[13412512, 7041143]"
7290408,[7041189]
7291471,"[13412517, 7042066]"
7292308,[7042766]
7292568,[7042982]
7293235,[7043533]
7293319,[7043605]
7293332,"[16007312, 7043617]"
7293335,[7043619]
7293349,"[7043630, 17993470]"
7293369,"[7043647, 18311080]"
7293562,[7043815]
7293606,[7043854]
7293608,[7043855]
7293848,"[7044066, 18192281, 16086005, 13491748]"
7294705,"[7044837, 7469188]"
7295468,[20691701]
7296721,[7046633]
7297806,"[7570741, 7047570]"
7297998,[7047735]
7298154,[7047871]
7298479,[7048170]
7298885,[7048539]
7299468,[7049048]
7299469,[7049049]
7300708,[7050109]
7300937,[7050308]
7302911,[7052038]
7302953,[7052072]
7302954,[7052073]
7305834,[7054664]
7305888,[7054716]
7306179,"[9819385, 7054980]"
7306602,"[7055370, 24438355]"
7306886,"[11017061, 7323655, 8707285]"
7307008,[7055698]
7307645,[7056265]
7308579,[7057056]
7310004,[7058333]
7310458,"[7058728, 21687775]"
7310972,"[7059170, 22602854]"
7311269,"[9392670, 7059447, 7811125]"
7313570,[7061552]
7313572,[7061553]
7313651,[7061625]
7313713,"[7061671, 9408656]"
7313743,[7061696]
7313751,"[7061700, 9476176]"
7314312,[7062203]
7314737,[14495451]
7314952,"[7062758, 13056476]"
7315435,[7063178]
7315652,[7063377]
7316009,[7063684]
7316290,[7063940]
7316453,[7064074]
7317547,[7065071]
7317585,"[7065106, 7097016]"
7317595,"[8581594, 7065115]"
7317611,[7065126]
7319560,[7066917]
7319878,"[7067193, 10413418]"
7320545,[7067764]
7322097,[7068985]
7322098,"[16040989, 7068986]"
7322453,"[31185142, 20561076, 7069300]"
7322709,"[19828141, 7715273, 18338849, 7069509]"
7323718,"[7097993, 7070360]"
7324039,[7070592]
7324040,[7070593]
7324641,[7071143]
7324830,"[7793804, 7071313]"
7325563,"[15740552, 7071998]"
7326539,[7072834]
7328391,"[26073165, 7074482, 11233680, 9616912, 8341102, 10021728]"
7328820,[7074875]
7328828,[7074881]
7328902,[7074944]
7329076,[7075100]
7329463,"[7075431, 6166575]"
7329481,[7075447]
7329579,[7075529]
7329745,[7075671]
7329897,[7075798]
7330315,"[7076152, 3253018, 10200607]"
7333910,[5923089]
7334735,[7079985]
7336134,[66696]
7336169,"[66682, 10440140]"
7337325,[7082170]
7337507,[7082313]
7337627,[7082420]
7338299,"[7708259, 15923852]"
7338335,[16153581]
7338336,"[7082981, 18773707]"
7340893,[7085241]
7342761,[7086986]
7342762,[7086987]
7344327,"[7088458, 13647150, 12358572]"
7345415,[7089450]
7346573,[7090448]
7346631,[7090500]
7347445,[7091230]
7347997,[7091675]
7348206,[7091866]
7348278,[7091922]
7348690,"[7092306, 7278333, 10852203]"
7349426,[7092981]
7350182,[7093594]
7350904,"[11321375, 6519728]"
7351488,"[7976769, 7094626]"
7351492,"[7156287, 7094630]"
7351495,[7094632]
7352136,"[7770128, 7095190]"
7352138,[7095192]
7352165,"[7095212, 8350929]"
7352168,"[7095215, 29907838]"
7352169,[8912577]
7352170,[7095217]
7352185,[7095230]
7352441,"[12017981, 7095422]"
7352510,[7095484]
7352531,[7095503]
7352606,[7095562]
7352644,[7095589]
7354348,[7724199]
7354526,[7097217]
7355466,[7097990]
7355468,[7097992]
7355476,[7097999]
7355481,[7098003]
7356777,[7099105]
7357709,"[16042251, 7099920, 8691456]"
7358365,[7100523]
7358372,[7100530]
7358997,"[12353499, 16138697, 11201951, 7101086, 8045163]"
7359240,"[6797466, 7101307]"
7359726,[7101734]
7360420,"[7102319, 7102460]"
7360574,"[8764464, 7102448]"
7360579,[7102452]
7360599,[7102469]
7361201,[7102975]
7361350,[7103109]
7363290,"[7104807, 27887361]"
7364355,[7105783]
7365411,"[8583063, 8747570, 7106724, 16148065]"
7365430,[7106740]
7365472,"[7106776, 8706217]"
7365482,"[7106784, 15800468]"
7365513,[7106810]
7365728,"[11390133, 7106966]"
7365729,[7106967]
7365747,[7106981]
7367417,[7108442]
7369700,"[13259353, 7110498, 11516441, 20824765]"
7370114,[7110849]
7370253,[7110960]
7370619,[7111271]
7371479,[7111996]
7371771,"[8169166, 7112241]"
7372568,"[20666593, 7688376, 7112874]"
7372604,"[7952224, 7112902]"
7372703,[7112994]
7373008,"[7113260, 28103700, 10856704]"
7373139,[7113377]
7374066,[7114105]
7375936,[7115640]
7376302,[7115960]
7376652,"[7492704, 8539288, 7116280]"
7376788,"[9726640, 7116400]"
7376794,"[7116405, 10136069]"
7378197,[7117615]
7379884,[7118999]
7381485,[19427077]
7381537,[7120439]
7381646,[7120525]
7381802,[7120655]
7382368,[26860595]
7382491,[7121307]
7382522,"[7121335, 6235854]"
7385270,[7123724]
7386611,[7124917]
7387159,[7125371]
7389178,[7127245]
7390690,[7128642]
7390840,[7128775]
7393802,"[7131445, 19309176]"
7394236,[7131817]
7394237,[7131818]
7394350,[7131924]
7395211,"[7132696, 7490275]"
7396878,"[7134034, 18622168]"
7397418,[7134386]
7397897,[7134755]
7399121,"[33624242, 7135865]"
7399122,[7135866]
7399179,[7135917]
7400023,"[7935824, 7136673]"
7400051,[7136696]
7400111,[7136743]
7400124,"[20433216, 13610739, 9003667, 7136755, 7708544]"
7400479,[7137050]
7400993,"[7137481, 10085494]"
7401360,[7137785]
7402025,[7138410]
7403001,[7139281]
7403445,[7139659]
7404083,[7140196]
7404364,[7140430]
7404581,[7140609]
7404690,[7140698]
7404944,"[7140936, 7385585, 10454109]"
7405613,[7141516]
7406078,"[7141909, 12978779]"
7406090,[7141920]
7409176,"[12353534, 10879124, 7144690]"
7409668,"[7376570, 21412488, 7145138]"
7409670,"[7145140, 18774931]"
7409693,"[7903857, 7145163, 7466892]"
7409903,[7145361]
7414540,"[7149446, 15798205]"
7414749,[7149631]
7414779,[7149657]
7414812,[7149685]
7414821,[7149692]
7414825,[7149695]
7414836,[7149705]
7414844,[7149712]
7415362,"[18871854, 18196346, 8935925, 11984835, 7150178, 12976618, 7919182, 22841830, 22573860, 8047043]"
7415817,"[7150566, 9916823]"
7415927,[7150647]
7415945,[7150662]
7416078,[7150784]
7417590,[7152101]
7419153,[7153487]
7419282,[7153598]
7420577,"[7154724, 13278567]"
7422765,[7155180]
7428017,"[18213207, 7155567]"
7429398,[7155648]
7442732,[7157293]
7446196,[7157643]
7447777,[7157747]
7467051,"[7159363, 8092513, 8561994]"
7467073,[7159366]
7467094,[7159367]
7471369,[7159644]
7474363,"[17731025, 7159797]"
7476205,"[15719802, 7159898, 9211003]"
7476351,[7159907]
7476594,"[31353085, 7159926]"
7476756,[7159933]
7477137,[7159950]
7479608,[7160074]
7481843,[7160259]
7481971,[7160272]
7484247,[7160808]
7504111,"[1854702, 7162939]"
7506582,[7163151]
7516707,[7164025]
7520862,[7164325]
7522752,"[7787958, 7164451]"
7523062,[7164460]
7523087,"[7164461, 25233043]"
7524737,[7164566]
7534189,[7165204]
7535035,[7165313]
7545481,[7167531]
7545927,[7167545]
7547578,[7167678]
7549235,"[7735689, 7167845]"
7549302,[7167857]
7551347,"[12958077, 16180466, 7168099]"
7551349,[7168101]
7554883,[7287973]
7585113,[7171112]
7587047,[1941299]
7587050,"[13645951, 15699079, 7171405]"
7590258,"[10827185, 7171902]"
7602838,"[7173140, 31343002]"
7605740,"[8111723, 7173422]"
7620542,"[32615743, 7175950, 25162806]"
7628768,"[7176676, 25511077]"
7635035,[7177536]
7641334,[7178651]
7641718,"[18489030, 9938661, 7178694]"
7655246,[6696926]
7667601,"[7181003, 12721857]"
7676310,[7181744]
7676311,"[24861045, 26114398]"
7688927,"[7183174, 7183173]"
7689718,"[7183266, 9860010]"
7700373,[7184278]
7703590,[7184588]
7719950,[7186097]
7729622,[7864914]
7736782,"[17829602, 13444909, 14287428, 7188088, 16045690]"
7747189,[7189010]
7747408,[7189028]
7757732,[7189997]
7759522,[7190138]
7763336,[7190481]
7764829,[7190607]
7774816,[7192084]
7775049,[10290474]
7775366,[7192173]
7778133,[25651510]
7778134,[7192520]
7780216,[7192747]
7786669,"[7193286, 16097593]"
7791700,[105763]
7797709,"[26202517, 7194308, 29938437]"
7799412,"[7194448, 22249403]"
7799830,[7194513]
7806522,[7195195]
7806558,[7195196]
7806682,[7195209]
7813022,[7195716]
7813052,[7195733]
7813836,[7195809]
7814312,[7195848]
7817050,[7196059]
7817818,[788188]
7818022,[7196112]
7819552,[7196239]
7830667,[7196992]
7837289,[14645564]
7845592,[7198004]
7848682,"[7204652, 15769037]"
7851223,[7198338]
7851519,[7198350]
7860274,[8738573]
7860960,[8739052]
7861415,"[10133939, 7199219, 8606984]"
7864344,"[9375959, 8978554]"
7870280,"[6561596, 7199914]"
7870655,[7199951]
7874193,"[7200287, 7082824]"
7874203,[7200290]
7877915,[7200770]
7886765,[7201626]
7889453,[7201911]
7895522,"[19379297, 7202496]"
7898021,"[25202907, 17983480, 18652489, 10421542, 32877934, 10354233, 13182370, 7202841, 17798486]"
7903492,[7203503]
7913398,[7204257]
7915845,"[7204513, 15771323]"
7915919,[7204516]
7915925,"[13151490, 7204517]"
7915936,"[17314845, 21936221, 11695313, 18223732, 25430850, 19901327, 7204518]"
7916099,[7204531]
7916104,[7204534]
7916124,[4504515]
7916404,[7204578]
7935105,"[7208402, 13616694, 8480530]"
7935110,[7208403]
7952778,[7211318]
7958188,"[14459701, 7212816]"
7962709,[7213851]
7965942,[7214515]
7965949,"[7214517, 10783604]"
7977031,"[12318271, 10852761, 9182638]"
7985855,"[9502060, 8967681, 7217312]"
7997660,[10209698]
7997661,"[11809397, 7219014]"
8002394,"[19730812, 9102974, 18909022, 7219667]"
8004275,[6604796]
8006010,[7220215]
8015372,[7222210]
8016550,"[7222399, 8733033]"
8020575,[22584812]
8027536,[7224026]
8062067,[7227435]
8075007,"[16562622, 7229730]"
8076105,[7229848]
8097168,"[11753927, 7232293]"
8097252,"[26049493, 13583037, 18753979, 13008321, 8539797, 9876989, 20412033, 28698714]"
8097499,"[22438109, 13644220, 8539798, 10334528, 13008347, 25041037, 27859080]"
8104568,[7232877]
8110811,[1078453]
8113046,[11233011]
8115911,[6699756]
8118991,[7234023]
8128058,"[7664178, 7235034]"
8132698,[7235380]
8136568,[7235716]
8137023,[7235774]
8142145,"[10804861, 10812434, 7236251, 9357058]"
8147976,[7236642]
8149517,"[7236750, 9309554]"
8152098,[7236917]
8160058,[7237480]
8160059,"[27240971, 7237481, 25810257, 24469943]"
8166718,[7238219]
8169893,[7238818]
8170121,[7238856]
8172138,[7239366]
8173031,[7239536]
8175592,[7240050]
8198074,"[11108040, 7242429]"
8202127,[9459762]
8215844,[7243908]
8215846,[7243909]
8220410,"[23486215, 8087485, 788178]"
8220622,"[8432935, 23486218, 788197]"
8227191,[8642739]
8227193,[7244837]
8227194,"[7244839, 17279958]"
8230806,"[2890679, 7245279]"
8235438,[7246353]
8238051,[7246936]
8238052,[7246937]
8249436,[6684571]
8250461,[7248323]
8251293,[7248424]
8262761,[7249608]
8263835,[7249729]
8273952,[7250960]
8278601,"[7251475, 2779619]"
8278782,[7251498]
8293185,[7420159]
8293899,[7253433]
8296538,[7254088]
8303991,"[24644920, 7256143]"
8309132,[7257541]
8319534,"[9733230, 7259888]"
8319535,"[7259889, 11270066]"
8321399,[7260186]
8322050,[7260296]
8326136,"[8980799, 7261013]"
8327778,[7261266]
8327860,[7261273]
8330725,[7261751]
8331611,[7261891]
8333899,[7262372]
8349609,"[7264270, 9217092]"
8357588,[7265137]
8359388,[7265289]
